T2,T3,T4,T5,T6,T7,T8,T2_pred,T3_pred,T4_pred,T5_pred,T6_pred,T7_pred,T8_pred
70.02819,69.96291,61.52285,61.510876,61.500603,61.500603,61.51345,70.143196,70.01086,61.348114,61.469448,61.369164,61.338566,61.163914
69.841644,69.83336,62.369164,62.325577,62.329605,62.329605,62.357033,70.04892,69.83131,62.329334,62.399525,62.383835,62.394615,62.213856
70.02819,69.96291,62.30919,62.26784,62.2578,62.2578,62.29725,70.25839,70.01509,62.112713,62.205376,62.090405,62.06908,61.81309
70.036674,69.9688,62.982243,62.915756,62.93014,62.93014,62.96813,70.348366,70.02582,62.766895,62.841354,62.729416,62.715633,62.3904
70.04515,69.97469,60.736507,60.753906,60.72382,60.72382,60.729652,70.06149,70.0243,60.564022,60.711887,60.602318,60.558826,60.45511
70.036674,69.9688,63.042217,62.97349,63.02153,63.02153,63.047836,70.33994,70.02656,62.82834,62.90833,62.822273,62.809456,62.480125
70.02819,69.96291,62.77566,62.716892,62.72126,62.72126,62.762215,70.316086,70.01688,62.570267,62.64903,62.53692,62.52169,62.219788
70.019714,69.95702,60.87645,60.88862,60.873955,60.873955,60.875786,70.044815,69.99997,60.72335,60.86641,60.778744,60.741367,60.635345
70.036674,69.9688,61.389572,61.382576,61.441853,61.441853,61.40053,70.08908,70.01707,61.224655,61.367455,61.321774,61.289948,61.13349
69.79925,69.80392,61.582825,61.568607,61.552822,61.552822,61.57323,69.901115,69.78639,61.594364,61.683655,61.687,61.6947,61.61005
69.97732,69.92758,62.422474,62.376896,62.505848,62.505848,62.456665,70.13306,69.963585,62.28913,62.40247,62.421715,62.413235,62.181942
70.036674,69.9688,62.6024,62.550102,62.564598,62.564598,62.589516,70.29255,70.023766,62.397617,62.485973,62.381306,62.363052,62.07715
69.807724,69.80981,61.45621,61.446724,61.4288,61.4288,61.44703,69.89358,69.79415,61.463646,61.55816,61.55812,61.562836,61.487343
69.95188,69.90991,60.803146,60.818054,60.795624,60.795624,60.796074,69.96167,69.93257,60.70814,60.843563,60.783443,60.756466,60.68667
69.70597,69.739136,62.315853,62.274258,62.277386,62.277386,62.303894,69.89066,69.697685,62.389534,62.444492,62.493816,62.52634,62.408504
70.019714,69.95702,60.74317,60.76032,60.736874,60.736874,60.736294,70.02918,69.998985,60.593403,60.73929,60.647114,60.60818,60.51565
70.04515,69.97469,60.596565,60.61919,60.58674,60.58674,60.590164,70.042725,70.02366,60.4273,60.57976,60.47092,60.425686,60.33606
70.053635,69.980576,61.52285,61.510876,61.50713,61.50713,61.51345,70.16666,70.03554,61.32888,61.45482,61.34769,61.31316,61.128788
70.002754,69.945244,62.222557,62.18445,62.17947,62.17947,62.2109,70.21357,69.98936,62.05095,62.144695,62.047607,62.029675,61.79427
75.895996,69.92758,63.62864,62.47312,62.969307,62.969307,63.49952,74.59251,70.28292,64.00175,61.64996,60.846397,60.79947,61.173782
69.901,69.87458,62.102608,62.068977,62.061974,62.061974,62.091335,70.08415,69.88878,62.01797,62.102924,62.05501,62.052387,61.872227
70.02819,69.96291,61.362915,61.356915,61.34394,61.34394,61.354034,70.12174,70.01013,61.191864,61.31845,61.218998,61.1864,61.02786
69.985794,69.93347,61.609478,61.59427,61.572403,61.572403,61.5998,70.11733,69.97024,61.4642,61.57454,61.483448,61.460392,61.292854
70.036674,69.9688,62.6024,62.550102,62.545013,62.545013,62.58287,70.304535,70.02405,62.39424,62.478203,62.357746,62.33906,62.05108
70.02819,69.96291,62.85563,62.793873,62.79959,62.79959,62.841923,70.326805,70.01724,62.64839,62.72453,62.612003,62.59777,62.287815
69.76533,69.78036,62.14259,62.107468,62.107666,62.107666,62.13119,69.93354,69.75526,62.171135,62.239216,62.26112,62.28168,62.156113
69.90948,69.88047,61.73609,61.716152,61.702957,61.702957,61.726006,70.04444,69.895454,61.652878,61.75093,61.700882,61.692284,61.545437
70.036674,69.9688,60.776493,60.792397,60.762985,60.762985,60.769505,70.05741,70.01614,60.610104,60.755592,60.64986,60.60827,60.50412
70.02819,69.96291,61.02972,61.036163,61.01756,61.01756,61.021915,70.07706,70.00862,60.866337,61.00387,60.906155,60.8694,60.744415
70.019714,69.95702,62.589073,62.537273,62.53196,62.53196,62.569588,70.28385,70.00732,62.395256,62.47753,62.36524,62.349186,62.06974
70.002754,69.945244,62.75567,62.697647,62.69515,62.69515,62.735645,70.28731,69.9914,62.572052,62.646736,62.541664,62.530495,62.241463
69.99428,69.939354,60.776493,60.792397,60.762985,60.762985,60.769505,70.01019,69.974464,60.64519,60.785374,60.69987,60.665287,60.57912
69.74837,69.768585,61.04305,61.048996,61.04367,61.04367,61.035202,69.75745,69.732925,61.11458,61.219498,61.265812,61.275986,61.270496
70.019714,69.95702,62.322517,62.280674,62.277386,62.277386,62.310535,70.245865,70.006485,62.13457,62.227158,62.121456,62.10197,61.849304
75.895996,69.92758,63.62864,62.47312,62.969307,62.969307,63.49952,74.59251,70.28292,64.00175,61.64996,60.846397,60.79947,61.173782
69.96036,69.9158,62.66904,62.61425,62.616817,62.616817,62.655937,70.22623,69.94971,62.52224,62.596016,62.516827,62.51147,62.249084
70.053635,69.980576,61.176327,61.177296,61.161167,61.161167,61.16805,70.12505,70.034294,60.988514,61.124416,61.0138,60.97467,60.82413
70.04515,69.97469,61.74942,61.728985,61.722538,61.722538,61.739292,70.19247,70.02856,61.555435,61.67145,61.561893,61.53132,61.326656
70.04515,69.97469,60.803146,60.818054,60.789093,60.789093,60.796074,70.07043,70.0246,60.629128,60.774803,60.664886,60.622227,60.511795
69.67206,69.71558,61.262955,61.26069,61.2395,61.2395,61.2544,69.71655,69.6599,61.387127,61.471004,61.536705,61.56142,61.562943
69.79925,69.80392,62.15592,62.120296,62.120724,62.120724,62.144474,69.9731,69.78866,62.156086,62.227974,62.233627,62.24875,62.107452
70.02819,69.96291,60.709854,60.728245,60.69771,60.69771,60.703083,70.03903,70.0075,60.552013,60.69863,60.597294,60.556274,60.462433
69.97732,69.92758,61.396233,61.38899,61.376575,61.376575,61.387245,70.06955,69.960266,61.26652,61.385647,61.310295,61.286522,61.146202
70.019714,69.95702,61.429554,61.421062,61.409214,61.409214,61.420456,70.12124,70.0021,61.263985,61.38732,61.29157,61.261208,61.09955
69.90948,69.88047,61.91602,61.88936,61.8792,61.8792,61.90535,70.06857,69.89627,61.82866,61.920803,61.869816,61.863464,61.698498
68.535805,68.92649,60.54992,60.574287,60.547573,60.547573,60.543667,68.418144,68.79748,61.686268,61.951065,59.669613,59.608288,59.69946
70.02819,69.96291,60.663204,60.683342,60.652016,60.652016,60.656586,70.032776,70.00729,60.50644,60.65459,60.553493,60.511894,60.42275
70.036674,69.9688,63.0089,62.941418,62.99542,62.99542,63.021267,70.33324,70.02679,62.795525,62.87816,62.79748,62.78414,62.4581
70.02819,69.96291,63.042217,62.97349,63.015,63.015,63.047836,70.33537,70.018555,62.833538,62.91104,62.823742,62.812057,62.48525
69.86708,69.85103,61.68278,61.664833,61.650734,61.650734,61.672867,69.990074,69.85353,61.63588,61.730377,61.700836,61.698578,61.575085
70.036674,69.9688,60.936424,60.946354,60.919647,60.919647,60.928925,70.07886,70.01687,60.766354,60.90659,60.800022,60.760433,60.640175
69.807724,69.80981,62.782326,62.72331,62.77348,62.77348,62.788784,70.04523,69.79997,62.765724,62.82702,62.85685,62.87888,62.67391
70.019714,69.95702,60.569912,60.593533,60.567158,60.567158,60.563595,70.00594,69.9982,60.42413,60.575706,60.484436,60.44334,60.36826
69.79077,69.79803,60.683197,60.702587,60.736874,60.736874,60.69644,69.7302,69.77278,60.734413,60.8668,60.931545,60.93098,60.94783
69.96036,69.9158,60.829803,60.843716,60.82173,60.82173,60.82929,69.977325,69.941734,60.725082,60.86082,60.79643,60.768,60.69079
75.895996,69.82158,63.45538,62.280674,62.88445,62.88445,63.346745,74.56884,70.19129,63.86488,61.410313,60.686253,60.644722,61.192528
70.04515,69.97469,61.362915,61.356915,61.350468,61.350468,61.360676,70.13839,70.02718,61.177563,61.307827,61.205486,61.169983,61.004177
69.86708,69.85103,61.80273,61.780304,61.761703,61.761703,61.78579,70.0084,69.8537,61.753334,61.84234,61.80697,61.806313,61.670807
75.895996,69.92758,63.635303,62.479538,62.975834,62.975834,63.50616,74.593285,70.2832,64.00648,61.65635,60.85164,60.80462,61.175503
70.01123,69.95113,62.729015,62.671986,62.675568,62.675568,62.715717,70.29094,69.99999,62.53873,62.6169,62.513126,62.500114,62.210106
70.02819,69.96291,60.629887,60.651264,60.619377,60.619377,60.623375,70.028305,70.00714,60.47389,60.62313,60.52221,60.480194,60.394405
70.02819,69.96291,63.035553,62.967075,63.015,63.015,63.041195,70.329605,70.01819,62.828846,62.907993,62.82602,62.814518,62.489456
70.01123,69.95113,61.52951,61.51729,61.578934,61.578934,61.54002,70.07951,69.99269,61.382427,61.51745,61.483177,61.4573,61.29754
69.985794,69.93347,61.46287,61.45314,61.435326,61.435326,61.45367,70.0928,69.96924,61.32279,61.439365,61.35433,61.329716,61.178017
69.95188,69.90991,62.24255,62.203693,62.20558,62.20558,62.230827,70.15472,69.9391,62.114407,62.20255,62.134926,62.125916,61.91115
70.036674,69.9688,61.389572,61.382576,61.37005,61.37005,61.380604,70.134766,70.01859,61.210888,61.33766,61.234024,61.20036,61.035534
70.04515,69.97469,62.87562,62.813118,62.81917,62.81917,62.86185,70.34838,70.034004,62.65389,62.73149,62.610767,62.593987,62.274822
69.9434,69.90402,62.235886,62.197277,62.199055,62.199055,62.224182,70.14438,69.93073,62.114914,62.202213,62.13867,62.130978,61.920483
69.91796,69.88636,62.389156,62.344822,62.355717,62.355717,62.383602,70.13436,69.9068,62.285446,62.36608,62.319077,62.317394,62.102184
70.01123,69.95113,61.842716,61.818794,61.820454,61.820454,61.832283,70.16233,69.99531,61.67647,61.7866,61.698032,61.674496,61.475895
69.92644,69.89225,61.896027,61.870113,61.85962,61.85962,61.88542,70.08478,69.91285,61.795094,61.890015,61.83104,61.821636,61.651493
69.985794,69.93347,62.049297,62.01766,62.009754,62.009754,62.038197,70.17145,69.9719,61.89571,61.993027,61.904934,61.887638,61.67688
70.04515,69.97469,61.909355,61.882942,61.892258,61.892258,61.90535,70.20681,70.029335,61.713245,61.82698,61.727085,61.69867,61.4789
75.895996,69.9158,63.615314,62.460293,62.96278,62.96278,63.486233,74.5892,70.27344,63.990402,61.629845,60.82802,60.78176,61.170685
70.01123,69.95113,62.749004,62.69123,62.69515,62.69515,62.735645,70.29362,70.000084,62.55826,62.635777,62.531895,62.519135,62.22711
70.02819,69.96291,60.70319,60.721832,60.69118,60.69118,60.69644,70.03814,70.00747,60.545506,60.69234,60.591038,60.549934,60.45676
70.02819,69.96291,62.66904,62.61425,62.61029,62.61029,62.649296,70.30402,70.016014,62.466362,62.547073,62.430317,62.413864,62.12277
69.86708,69.85103,61.536175,61.523705,61.50713,61.50713,61.526737,69.97041,69.85287,61.49265,61.591965,61.563187,61.559097,61.45037
69.99428,69.939354,62.955585,62.890095,62.9432,62.9432,62.961487,70.27624,69.98415,62.78061,62.85956,62.79948,62.792854,62.491302
70.02819,69.96291,61.569496,61.55578,61.546295,61.546295,61.559948,70.14945,70.01107,61.39369,61.51349,61.41296,61.382946,61.203594
70.002754,69.945244,62.1226,62.088223,62.075027,62.075027,62.10462,70.20241,69.988525,61.953556,62.049034,61.94726,61.92819,61.70292
75.895996,69.92169,63.62864,62.47312,62.969307,62.969307,63.49952,74.592354,70.27832,64.000984,61.645596,60.840065,60.793453,61.172207
70.019714,69.95702,62.96225,62.89651,62.904034,62.904034,62.9482,70.331665,70.009384,62.75958,62.83115,62.722115,62.710613,62.393517
69.92644,69.89225,61.416225,61.408234,61.389633,61.389633,61.407173,70.02043,69.910675,61.32634,61.43702,61.380547,61.365154,61.243332
69.99428,69.939354,61.056374,61.061825,61.050198,61.050198,61.055126,70.04062,69.97578,60.92019,61.05415,60.977684,60.94676,60.833405
69.9434,69.90402,61.54284,61.530117,61.520184,61.520184,61.53338,70.05143,69.92759,61.43782,61.547886,61.487957,61.471615,61.330917
75.895996,69.939354,63.655296,62.505196,62.99542,62.99542,63.52609,74.592926,70.294174,64.020744,61.685394,60.874207,60.826412,61.175495
69.86708,69.85103,62.14259,62.107468,62.10114,62.10114,62.13119,70.05174,69.85562,62.085106,62.164497,62.13256,62.13604,61.96624
70.02819,69.96291,60.856457,60.869373,60.841316,60.841316,60.849213,70.05869,70.00817,60.695244,60.837048,60.734943,60.695755,60.587147
69.968834,69.92169,62.762333,62.704063,62.701675,62.701675,62.74893,70.25306,69.95879,62.60455,62.6749,62.585888,62.580025,62.303574
70.036674,69.9688,61.18965,61.190125,61.17422,61.17422,61.18133,70.10795,70.017685,61.01557,61.14891,61.046318,61.01016,60.865467
70.019714,69.95702,61.30294,61.29918,61.383106,61.383106,61.320824,70.04172,69.99938,61.159252,61.30859,61.292534,61.26313,61.12574
70.04515,69.97469,61.40956,61.401817,61.389633,61.389633,61.40053,70.14689,70.027016,61.2234,61.35058,61.242794,61.207977,61.03754
70.02819,69.96291,61.549503,61.536533,61.52671,61.52671,61.54002,70.14677,70.01098,61.374157,61.494614,61.39419,61.363926,61.18659
70.019714,69.95702,60.916435,60.92711,60.90659,60.90659,60.908997,70.05242,69.99977,60.762676,60.90287,60.80979,60.77302,60.66304
69.99428,69.939354,62.729015,62.671986,62.675568,62.675568,62.715717,70.27205,69.98332,62.552765,62.628815,62.53313,62.522923,62.240105
70.036674,69.9688,63.0089,62.941418,62.99542,62.99542,63.021267,70.33324,70.02679,62.795525,62.87816,62.79748,62.78414,62.4581
70.04515,69.97469,61.6428,61.626343,61.6181,61.6181,61.633015,70.17817,70.028076,61.451267,61.570786,61.461784,61.42988,61.235954
75.895996,69.939354,63.655296,62.505196,62.99542,62.99542,63.52609,74.592926,70.294174,64.020744,61.685394,60.874207,60.826412,61.175495
70.036674,69.9688,62.202568,62.165203,62.15989,62.15989,62.19097,70.248665,70.02261,62.003345,62.101994,61.988827,61.965042,61.717262
69.875565,69.85691,62.235886,62.197277,62.192524,62.192524,62.224182,70.07369,69.86438,62.169235,62.246624,62.210155,62.213398,62.030605
70.02819,69.96291,60.949753,60.959187,60.9327,60.9327,60.942207,70.071205,70.00859,60.786392,60.92513,60.82254,60.784515,60.66651
70.02819,69.96291,60.796482,60.81164,60.782566,60.782566,60.789433,70.05065,70.0079,60.63665,60.780422,60.67863,60.638695,60.536125
70.04515,69.97469,61.176327,61.177296,61.15464,61.15464,61.16805,70.120476,70.02629,60.993713,61.127132,61.01527,60.977272,60.829254
75.895996,69.90991,63.60865,62.447464,62.956253,62.956253,63.47959,74.59126,70.26764,63.98636,61.617947,60.82227,60.776276,61.175713
70.036674,69.9688,61.129677,61.13239,61.108948,61.108948,61.12155,70.104774,70.017746,60.95516,61.089046,60.981472,60.944294,60.804573
70.02819,69.96291,61.26962,61.267105,61.252552,61.252552,61.26104,70.10923,70.00971,61.100716,61.23037,61.131405,61.09764,60.948494
69.892525,69.86869,61.68278,61.664833,61.650734,61.650734,61.672867,70.0184,69.87854,61.614826,61.71251,61.67083,61.664368,61.530087
70.04515,69.97469,60.763165,60.779564,60.749928,60.749928,60.75622,70.06507,70.024414,60.590065,60.737053,60.627342,60.584187,60.477783
69.968834,69.92169,62.222557,62.18445,62.185997,62.185997,62.2109,70.17092,69.95568,62.08084,62.17176,62.09615,62.08409,61.864143
70.04515,69.97469,60.956417,60.9656,60.939228,60.939228,60.94885,70.09099,70.02529,60.778866,60.91951,60.808792,60.768047,60.64218
69.91796,69.88636,61.689445,61.67125,61.676846,61.676846,61.67951,70.03302,69.90258,61.605743,61.710655,61.672684,61.66291,61.520382
70.019714,69.95702,62.169247,62.13313,62.12725,62.12725,62.15776,70.22531,70.00579,61.98483,62.08245,61.977547,61.956146,61.718918
69.86708,69.85103,62.475784,62.42822,62.434048,62.434048,62.46331,70.09155,69.8568,62.41245,62.48232,62.453938,62.46185,62.25956
70.036674,69.9688,62.902275,62.838776,62.838757,62.838757,62.88178,70.34475,70.025406,62.687214,62.761326,62.639305,62.624363,62.30618
69.99428,69.939354,61.129677,61.13239,61.108948,61.108948,61.12155,70.057556,69.97607,60.990246,61.118828,61.031483,61.00131,60.87957
69.99428,69.939354,60.616558,60.638435,60.61285,60.61285,60.61009,69.98387,69.973404,60.490757,60.637615,60.55824,60.521927,60.45294
70.019714,69.95702,60.849796,60.86296,60.841316,60.841316,60.84257,70.04348,69.99947,60.69757,60.839954,60.747223,60.70962,60.606354
75.895996,69.88047,63.555336,62.38973,62.917088,62.917088,63.433094,74.58641,70.24152,63.944996,61.543816,60.765636,60.721478,61.173744
70.02819,69.96291,61.382908,61.37616,61.37005,61.37005,61.380604,70.122185,70.010605,61.211132,61.338615,61.244263,61.211807,61.05118
69.79077,69.79803,62.55575,62.505196,62.51238,62.51238,62.54302,70.01728,69.782135,62.553734,62.611427,62.619038,62.640556,62.462585
70.04515,69.97469,63.055546,62.98632,63.034584,63.034584,63.061123,70.35117,70.03496,62.834343,62.914955,62.824783,62.810734,62.476463
70.036674,69.9688,60.596565,60.61919,60.593266,60.593266,60.590164,70.02841,70.01499,60.43614,60.58896,60.48946,60.445892,60.360935
69.78229,69.79214,60.54992,60.574287,60.5541,60.5541,60.55031,69.73659,69.765076,60.60083,60.7249,60.75222,60.749985,60.777565
70.02819,69.96291,60.783157,60.79881,60.769512,60.769512,60.77615,70.04886,70.007835,60.62363,60.76784,60.66612,60.626015,60.524788
69.91796,69.88636,62.195904,62.158787,62.15336,62.15336,62.18433,70.115555,69.905876,62.095085,62.179092,62.1226,62.118343,61.921593
69.86708,69.85103,62.169247,62.13313,62.14683,62.14683,62.15776,70.0407,69.854744,62.116608,62.19939,62.18319,62.187813,62.018543
69.81621,69.8157,62.795654,62.736137,62.786537,62.786537,62.80207,70.05646,69.80837,62.77173,62.833645,62.85936,62.880154,62.670246
70.01123,69.95113,60.763165,60.779564,60.75646,60.75646,60.75622,70.02242,69.99074,60.619953,60.76412,60.675888,60.638603,60.547657
70.036674,69.9688,62.129265,62.09464,62.088085,62.088085,62.117905,70.23884,70.02228,61.931732,62.032787,61.920002,61.8953,61.654907
70.04515,69.97469,62.75567,62.697647,62.701675,62.701675,62.742287,70.33229,70.033455,62.5367,62.61824,62.498146,62.479866,62.172783
69.901,69.87458,62.46246,62.415386,62.42099,62.42099,62.450024,70.12755,69.89008,62.371357,62.44591,62.401413,62.403557,62.188225
70.02819,69.96291,60.94309,60.95277,60.926174,60.926174,60.935566,70.07031,70.00856,60.77988,60.91884,60.816284,60.778175,60.660843
69.73989,69.762695,62.18924,62.152374,62.15336,62.15336,62.17769,69.91146,69.73045,62.237762,62.30113,62.334927,62.360268,62.240795
70.01123,69.95113,62.629055,62.575764,62.577652,62.577652,62.616085,70.277534,69.99954,62.44107,62.522526,62.419273,62.405014,62.125072
70.02819,69.96291,61.156334,61.15805,61.141582,61.141582,61.14812,70.09404,70.00919,60.990036,61.12341,61.025036,60.98986,60.852123
69.79925,69.80392,62.402485,62.35765,62.36877,62.36877,62.390244,70.0013,69.789444,62.398796,62.464005,62.473663,62.492134,62.327076
70.02819,69.96291,62.97558,62.90934,62.91056,62.91056,62.961487,70.34776,70.01811,62.763763,62.834538,62.71609,62.703087,62.379982
69.875565,69.85691,61.836052,61.812378,61.80087,61.80087,61.82564,70.02007,69.862564,61.778606,61.86913,61.834743,61.832996,61.69047
70.04515,69.97469,62.262543,62.22294,62.32308,62.32308,62.27732,70.198746,70.02875,62.07571,62.196712,62.163517,62.14189,61.89706
70.019714,69.95702,62.46246,62.415386,62.414463,62.414463,62.450024,70.26463,70.00712,62.27129,62.35928,62.25285,62.23511,61.96835
70.019714,69.95702,60.96308,60.972015,60.958813,60.958813,60.962135,70.056435,70.00036,60.807987,60.9482,60.860085,60.823788,60.70904
70.02819,69.96291,60.949753,60.959187,60.9327,60.9327,60.942207,70.071205,70.00859,60.786392,60.92513,60.82254,60.784515,60.66651
68.518845,68.91471,60.53659,60.561455,60.53452,60.53452,60.53038,68.41315,68.78761,61.70779,61.971436,59.609993,59.54563,59.635307
70.02819,69.96291,61.156334,61.15805,61.141582,61.141582,61.14812,70.09404,70.00919,60.990036,61.12341,61.025036,60.98986,60.852123
69.92644,69.89225,62.322517,62.280674,62.277386,62.277386,62.303894,70.13935,69.91408,62.21385,62.29463,62.23352,62.22982,62.01786
69.86708,69.85103,62.41581,62.370483,62.375298,62.375298,62.403526,70.08351,69.85653,62.353855,62.425697,62.397625,62.40479,62.20854
69.9434,69.90402,62.07595,62.04332,62.107666,62.107666,62.084694,70.082115,69.92882,61.97061,62.07777,62.067722,62.0596,61.87251
70.02819,69.96291,62.762333,62.704063,62.72126,62.72126,62.74893,70.30456,70.01615,62.560886,62.64293,62.541473,62.52662,62.228203
69.96036,69.9158,61.59615,61.58144,61.591988,61.591988,61.59316,70.06549,69.944214,61.479248,61.594078,61.54157,61.52352,61.372337
70.02819,69.96291,60.82314,60.8373,60.80215,60.80215,60.80936,70.056465,70.00764,60.662956,60.8043,60.697166,60.65767,60.552483
69.76533,69.78036,61.73609,61.716152,61.702957,61.702957,61.726006,69.88389,69.75374,61.772175,61.85219,61.87092,61.88613,61.800434
